Website,Article Title,Article content,Article Link,Date
https://www.ispreview.co.uk/,Broadband ISP Andrews and Arnold Trial UK 2.5Gbps Speeds via CityFibre,"Internet provider Andrews & Arnold ( AAISP ) this month became the latest ISP to introduce symmetric broadband speeds capable of harnessing the top 2.5Gbps (2500Mbps) tier on CityFibre ’s growing Fibre-to-the-Premises (FTTP) network, which is currently available to around 4 million premises across the UK. But for now it’s only a trial with limited availability.",https://www.ispreview.co.uk/index.php/2024/12/broadband-isp-andrews-and-arnold-trial-uk-2-5gbps-speeds-via-cityfibre.html,16th Dec 2024
https://www.ispreview.co.uk/,Court Sides with Wychavon Council in Judicial Review of Broadband Poles,"The Lifford Gardens and the Sands Residents Association, which represents part of Broadway in Worcestershire (England), has lost its Judicial Review case against the local council’s decision to allow the deployment of a new FTTP broadband network using wood poles. The Birmingham High Court ruled that the council had acted lawfully.",https://www.ispreview.co.uk/index.php/2024/12/court-sides-with-wychavon-council-in-judicial-review-of-broadband-poles.html,14th Dec 2024
https://www.ispreview.co.uk/,UK ISP Home Telecom Adopt New Pricing Policy for Mid-Contract Hikes,"Customers of internet provider Home Telecom , which is part of the wider Telecom Acquisitions (TAL) group that also includes several other UK ISP brands (No One, Leetline, Fleur Telecom, Eclipse Broadband etc.), have this week begun to receive emails notifying them of a change that will make their “annual price increase simpler“.",https://www.ispreview.co.uk/index.php/2024/12/uk-isp-home-telecom-adopt-new-pricing-policy-for-mid-contract-hikes.html,14th Dec 2024
https://www.ispreview.co.uk/,Building Digital UK Reveals Gov’s Gigabit Broadband Build Progress,"The Government’s Building Digital UK agency has published its annual performance report ( accounts here ), which provides breakdowns of how many premises in the United Kingdom have received gigabit-capable broadband coverage as a result of their public subsidy (i.e. funding provided under the prior “Superfast Broadband” programme and the current £5bn Project Gigabit scheme).",https://www.ispreview.co.uk/index.php/2024/12/building-digital-uk-reveals-govs-gigabit-broadband-build-progress.html,13th Dec 2024
https://www.ispreview.co.uk/,Confusion as New UK Mobile Operator Ymobile Suddenly “Pauses” Service,"Some customers of new UK mobile operator, Ymobile (Ycorp), which only launched one month ago while pledging to offer a “simpler, more streamlined and environmentally friendly” alternative to traditional mobile networks ( here ), have suddenly been told that their service will be “terminated” in January 2025.",https://www.ispreview.co.uk/index.php/2024/12/confusion-as-new-uk-mobile-operator-ymobile-suddenly-pauses-service.html,13th Dec 2024
https://www.ispreview.co.uk/,Ofcom UK Propose to Cut Mobile Licence Fees for 900MHz and 1800MHz by GBP40m,"The UK telecoms regulator has today proposed, following evidence submitted by BT (EE), to reduce the total amount paid by the mobile network operators to use the 900MHz, 1800MHz and 2100MHz radio spectrum bands – used to support 2G, 3G and 4G mobile (mobile broadband) services – by around £40m per year.",https://www.ispreview.co.uk/index.php/2024/12/ofcom-uk-propose-to-cut-mobile-licence-fees-for-900mhz-and-1800mhz-by-gbp40m.html,13th Dec 2024
https://www.ispreview.co.uk/,Hyperoptic Fined £50k in London for Unsafe Fibre Broadband Build UPDATE,"Gigabit broadband ISP Hyperoptic , which has built a full fibre broadband ( FTTP / B) network to cover “more than” 1.73 million UK homes in parts of 64 towns and cities (mostly MDUs), has been fined £50,000 by the Westminster Magistrates Court in London after they were found to have carried out unsafe street works.",https://www.ispreview.co.uk/index.php/2024/12/hyperoptic-fined-50k-in-london-for-unsafe-fibre-broadband-build.html,13th Dec 2024
https://www.ispreview.co.uk/,Zen Internet UK Finally Launch 1.6Gbps FTTP Broadband via Openreach,"Rochdale-based UK ISP Zen Internet appears to have finally started to make their new Openreach powered 1.6Gbps broadband package available to retail customers, which follows some months after they made the new tier available at wholesale to other partners ( here ). But there’s still no sign of any 2Gbps packages on the CityFibre side of their network.",https://www.ispreview.co.uk/index.php/2024/12/zen-internet-uk-finally-launch-1-6gbps-fttp-broadband-via-openreach.html,13th Dec 2024
https://www.ispreview.co.uk/,Streetwave Make Maps of UK Mobile Coverage and Performance Available,"Network analyst firm Streetwave , which is currently conducting various UK surveys to study the coverage and speed of 4G and 5G mobile (broadband) networks across the UK using bin lorries and private vehicles, appears to have responded to some of ISPreview’s suggestions by making interactive visual maps of their findings available for free to the public.",https://www.ispreview.co.uk/index.php/2024/12/streetwave-make-maps-of-uk-mobile-coverage-and-performance-available.html,13th Dec 2024
https://www.ispreview.co.uk/,Major Yayzi Network Migration Triggers Super Slow UK Broadband UPDATE2,"Internet provider Yayzi Broadband has been causing a spot of bother for quite a few of their customers this week after their plan to roll-out an “incredible network upgrade” resulted in a protracted period of service disruption as users were migrated, which saw broadband speeds plummet to single digits (Mbps), as well as other connectivity problems.",https://www.ispreview.co.uk/index.php/2024/12/major-yayzi-network-migration-triggers-super-slow-uk-broadband.html,12th Dec 2024
https://www.ispreview.co.uk/,ISP Zen Internet Warn UK Businesses Unprepared for Phone Switch-off,A new survey conducted by broadband ISP Zen Internet claims to have revealed that UK businesses are still “alarmingly unprepared” for the transition to IP -based digital phone ( VoIP etc.) services. This is occurring with the phased shutdown of the Public Switched Telephone Network (PSTN) and Integrated Services Digital Network (ISDN).,https://www.ispreview.co.uk/index.php/2024/12/isp-zen-internet-warn-uk-business-unprepared-for-phone-switch-off.html,12th Dec 2024
https://www.ispreview.co.uk/,Alncom Teach Kids in Northumberland How to Build FTTP Broadband,"Rural broadband ISP Alncom has today informed ISPreview that they’ve completed the roll-out of a new FTTP broadband network to the rural villages of Craster and Embleton (inc. surrounding areas) in Northumberland (England), covering 1,057 properties. But as part of that they’ve also been teaching local school children how to build the network.",https://www.ispreview.co.uk/index.php/2024/12/alncom-teach-kids-in-northumberland-how-to-build-fttp-broadband.html,12th Dec 2024
https://www.ispreview.co.uk/,Swansea Bay City Deal Completes Half of its Full Fibre Infrastructure Build,The Swansea Bay City Region project has announced that it’s successfully completed 50% of its Full Fibre Infrastructure Build project with BT . This forms part of the related ‘Swansea Bay City Deal’s Digital Infrastructure Programme’ and is helping to upgrade key public sector sites with “future proofed” broadband connectivity.,https://www.ispreview.co.uk/index.php/2024/12/swansea-bay-city-deal-completes-half-of-its-full-fibre-infrastructure-build.html,12th Dec 2024
https://www.ispreview.co.uk/,"Ofcom Report 506,000 UK Homes Now Take Social Broadband Tariffs","The UK telecoms regulator has today published their annual 2024 Pricing Trends Report , which among other things confirms that the take-up of cheaper social broadband ISP and mobile tariffs for those on state benefits has jumped to 506,000 customers in June 2024 (up from 380,000 in Sept 2023). But that’s still just 9.6% of eligible households (e.g. those on Universal Credit).",https://www.ispreview.co.uk/index.php/2024/12/ofcom-report-506000-uk-homes-now-take-social-broadband-tariffs.html,12th Dec 2024
https://www.ispreview.co.uk/,CityFibre’s Project Gigabit Broadband Network in Suffolk UK Goes Live,"CityFibre has today announced that the first customers have gone live on their new full fibre (FTTP) broadband ISP network in Suffolk (England), which is being built as part of their £100m state aid supported Project Gigabit contract (Lot 2) – this aims to reach more than 79,500 extra homes and businesses across hard-to-reach rural areas of the county.",https://www.ispreview.co.uk/index.php/2024/12/cityfibres-project-gigabit-broadband-network-in-suffolk-uk-goes-live.html,12th Dec 2024
https://www.ispreview.co.uk/,"Virgin Media and Nexfibre Expand FTTP to 5,000 Homes in Whitby","Broadband operator nexfibre , which shares some of their parentage with retail UK ISP partner Virgin Media ( O2 ), has today confirmed that they’ve made their 2Gbps speed Fibre-to-the-Premises (FTTP / XGS-PON) broadband network available to more than 5,000 additional homes in Whitby (North Yorkshire, England).",https://www.ispreview.co.uk/index.php/2024/12/virgin-media-and-nexfibre-expand-fttp-to-5000-homes-in-whitby.html,12th Dec 2024
https://www.ispreview.co.uk/,Scotland Tenders for £40.7m Gigabit Broadband Rollout in Orkney and Shetland,"ISPreview has spotted that the Scottish Government (SG) yesterday issued a contract notice for the Orkney & Shetland (Lot 6 – Scotland) deployment under the UK’s £5bn Project Gigabit broadband roll-out scheme, which is expected to expand full fibre (FTTP) connectivity to an estimated 13,550 premises in hard-to-reach (rural) parts of the remote Northern Isles.",https://www.ispreview.co.uk/index.php/2024/12/scotland-tenders-for-40-7m-gigabit-broadband-rollout-in-orkney-and-shetland.html,12th Dec 2024
https://www.ispreview.co.uk/,"Opensignal Reveal Impact of 3G Shut Down by EE, Three UK and Vodafone","Internet benchmarking firm Opensignal has used their crowdsource data, which is collected via users of their benchmarking apps and services, to reveal a bit more information about how the recent 3G mobile switch-off on EE ( BT ), Three UK (ongoing) and Vodafone has impacted the availability of their remaining 2G, 4G and 5G based mobile / broadband services.",https://www.ispreview.co.uk/index.php/2024/12/opensignal-reveal-impact-of-3g-shut-down-by-ee-three-uk-and-vodafone.html,12th Dec 2024
https://www.ispreview.co.uk/,BT Claim to be Enhancing UK Customer Support via AI Tech and Chatbots,"Broadband and telecoms giant BT Group has today highlighted how they’re using AI (Artificial Intelligence) based systems to “significantly” enhance the customer experience and streamline support processes across the Group. For example, EE ’s (mobile) new virtual assistant, Aimee, now handles up to 60,000 customer conversations per week.",https://www.ispreview.co.uk/index.php/2024/12/bt-claims-to-be-enhancing-uk-customer-support-via-ai-tech-and-chatbots.html,12th Dec 2024
https://www.ispreview.co.uk/,Communications Ombudsman Reports Q3 2024 Rise in UK Telecoms Complaints UPDATE,"The Communications Ombudsman , which is one of Ofcom ’s two approved Alternative Dispute Resolution (ADR) providers for UK consumers of broadband ISPs, mobile and landline phone providers, has released its complaints data Q3 2024 and reported a 29% increase compared to the same period in 2023.",https://www.ispreview.co.uk/index.php/2024/12/communications-ombudsman-reports-q3-2024-rise-in-uk-telecoms-complaints.html,12th Dec 2024
